"mz","intensity","rt"
738.539,3890,772
738.5408,34460,905
738.5436,8992,836
738.5539,4533,855
738.5563,2774,836
738.5581,2867,820
738.5615,10180,889
738.5627,1114,861
738.564,9350,806
738.5672,19634,867
738.5749,7039,847
738.5808,9984,861
738.5865,6182,848
738.5887,31206,883
738.5933,3323,740
738.598,1994,862
738.6016,6045,898
738.6242,0,830
738.6249,10858,808
738.6302,0,850
738.6363,8279,827
738.6454,0,850
738.6592,20323,908
738.6611,7795,849
739.2015,3289,335
739.2406,8098,239
739.2583,11018,172
739.2739,4325,185
739.3027,3640,185
739.3028,4289,327
739.3671,21626,328
739.3727,2653,132
739.3953,4967,197
739.4006,4597,544
739.406,4002,408
739.4112,6438,289
739.4132,9789,655
739.4145,15636,623
739.4156,27412,636
739.4212,64314,696
739.4373,3366,581
739.4424,4613,600
739.443,7460,374
739.4512,7591,761
739.4524,13110,433
739.4528,3871,455
739.453,3073,673
739.4538,3882,398
739.4546,3373,749
739.4556,6135,554
739.4598,9572,807
739.4605,7819,593
739.468,8068,269
739.476,2886,554
739.4849,5049,621
739.5027,7100,800
739.5079,19687,817
739.5135,3367,721
739.5137,8304,647
739.5179,3301,733
739.52,13567,818
739.5237,7431,628
739.5273,6425,719
739.5304,6191,651
739.5339,2768,798
739.5339,5851,772
739.534,7792,847
739.5377,1709,884
739.5397,4721,899
739.5429,4188,834
739.5437,6206,879
739.5455,14234,779
739.549,3406,798
739.5492,156880,806
739.5525,1878,786
739.5562,9766,848
739.557,4387,866
739.5593,7175,818
739.5624,3176,806
739.5705,427159,905
739.5769,300501,882
739.577,14837,865
739.581,2516,847
739.59,5036,867
739.5919,195416,880
739.6108,5157,860
739.615,3284,842
739.6537,5970,865
740.1996,19392,106
740.2278,3258,372
740.374,13734,61
740.409,3786,187
740.4094,3045,38
740.4164,3758,643
740.4241,3855,45
740.4253,18646,611
740.4271,20385,165
740.4301,20951,359
740.4326,2613,708
740.4462,3840,375
740.4607,20098,581
740.4706,3394,269
740.4845,16674,672
740.4852,4472,593
740.4941,2631,715
740.5041,7138,733
740.5087,3374,738
740.5128,8610,678
740.5135,13191,818
740.515,3060,782
740.5202,37222,736
740.5207,27398,660
740.5245,2569,808
740.5262,10074,781
740.527,15491,819
740.527,26274,798
740.53,45325,880
740.5364,63651,848
740.537,12265,893
740.5375,12064,806
740.5452,3052,839
740.5467,4413,818
740.5516,23435,806
740.5523,3937,828
740.5539,10207,848
740.556,7173,847
740.5585,15502,845
740.5585,48758,841
740.5591,177118,835
740.5596,5767,860
740.5603,46016,823
740.5622,29114,874
740.5686,207741,865
740.5704,27209,848
740.5808,16502,811
740.5872,245848,880
740.6028,18950,897
740.6046,0,745
740.6066,0,779
740.6121,6641,897
740.6163,3264,867
740.6271,13352,893
740.6296,2887,848
740.6404,67531,865
740.6409,82379,891
740.6731,65915,885
740.6745,8601,849
740.873,6074,583
741.0928,13936,501
741.0934,12228,440
741.2172,4531,286
741.2225,3835,208
741.2502,6111,183
741.2543,6569,450
741.2547,23742,525
741.2597,4278,402
741.2603,6887,462
741.3008,3630,326
741.3271,3524,387
741.3299,17839,559
741.3331,9107,406
741.3516,3143,57
741.3687,3063,161
741.3777,12931,67
741.3778,3169,175
741.391,8038,692
741.3937,7123,44
741.395,74446,199
741.395,5855,529
741.3975,2654,588
741.4047,4687,613
741.4071,3906,163
741.4119,2847,289
741.4208,4396,642
741.4233,11132,379
741.428,11293,609
741.4296,4593,573
741.433,22665,709
741.4353,4252063,643
741.4363,23767,703
741.4367,37626,715
741.441,34010,377
741.4412,17732,821
741.4449,3890,740
741.4512,10958,606
741.4518,9295,635
741.454,23022,579
741.4639,38166,388
741.4651,23368,431
741.466,9935,653
741.4715,4434,455
741.4933,8918,665
741.5205,6450,822
741.5231,11813,730
741.5286,4084,798
741.529,16782,880
741.545,47072,861
741.552,12487,798
741.5549,4671,818
741.5577,214061,846
741.5584,5126,858
741.5595,3968,837
741.5652,22621,846
741.5658,2907,838
741.5658,6868,806
741.5711,10693,878
741.5754,5469,660
741.5843,5375,859
741.5877,22747,806
741.5883,47279,772
741.5891,0,903
741.5897,61089,826
741.5905,144558,899
741.5907,13582,893
741.5909,0,22
741.5919,1834261,901
741.5931,67910,898
741.5979,8030,892
741.6028,3670,899
741.6031,4500,724
741.6035,7038,747
741.6205,2292,869
741.6227,147558,881
741.6431,3548,858
741.6614,84463,641
741.7724,48712,641
741.8142,0,828
741.8158,9316,901
741.8591,3874,198
741.9313,0,827
741.9464,13406,643
742.0637,11847,643
742.2151,46772,110
742.3219,13701,38
742.3606,3594,332
742.3748,3696,197
742.3884,2196,119
742.4086,6931,383
742.4201,8878,412
742.4304,8144,606
742.432,3113,546
742.4339,6121,621
742.4432,4858,702
742.4504,1928,560
742.4507,2823,582
742.4543,15900,635
742.4678,2302,701
742.4704,2743,762
742.4856,3565,675
742.4879,2473,772
742.4941,2944,664
742.4942,3776,792
742.4988,3604,744
742.501,10105,677
742.5092,4024,798
742.5147,3223,693
742.5156,10185,665
742.5189,4778,732
742.5249,5076,619
742.5307,40436,783
742.5335,76327,679
742.5389,4026,806
742.5414,285783,797
742.5419,191194,892
742.5425,107404,830
742.5429,19506,807
742.546,23934,805
742.5461,5746,778
742.547,37387,807
742.5472,12921,799
742.5476,187407,859
742.5491,26991,806
742.5497,3859,825
742.5522,2132,853
742.5527,17574,805
742.5576,2952,902
742.5577,16635,849
742.5597,3769,816
742.5616,27509,859
742.5659,1950,839
742.5747,29925,855
742.5756,81297,870
742.5758,5027,905
742.5777,364046,881
742.5863,7970,869
742.5877,21421,882
742.5883,5774,893
742.5985,3697,899
742.6011,9384,888
742.6058,3687,725
742.6179,3243,843
742.6186,0,826
742.619,4528,896
742.6198,16425,882
742.62,13230,889
742.6205,4963,783
742.6254,8225,872
742.6294,29036,900
742.6403,0,805
742.654,0,895
742.6547,40668,884
742.6549,102786,906
742.6553,93458,804
742.6631,15238,643
742.6656,5553,893
742.872,8561,583
743.1378,78522,845
743.2364,14083,104
743.2388,8047,232
743.2388,10127,172
743.2489,2612,405
743.2553,2421,460
743.27,11777,455
743.2719,3301,406
743.3243,6269,187
743.348,3012,413
743.3526,9857,67
743.3547,2752,48
743.3723,3753,101
743.3906,3643,299
743.3907,3034,207
743.3907,32085,94
743.3971,7987,554
743.3975,3711,334
743.401,3869,530
743.4038,12811,698
743.4051,5790,412
743.4052,4258,492
743.408,2716,617
743.412,14942,588
743.4189,3301,554
743.4307,8629,319
743.4333,177236,601
743.4373,2883,582
743.4451,7604,374
743.4464,3702,716
743.4472,7986,791
743.4474,164545,653
743.4487,67049,811
743.4651,6011,617
743.501,15893,613
743.5362,7247,791
743.5433,7868,674
743.5448,20881,893
743.5459,25133,806
743.5568,6407,890
743.5581,13448,727
743.5601,34753,806
743.5618,5721,873
743.5653,3764,779
743.5677,42368,855
743.5727,6411,881
743.5873,4838,809
743.5875,7564,677
743.5878,4970,869
743.5889,5609,850
743.6007,0,871
743.6031,604535,821
743.6041,0,849
743.6044,20315,804
743.6063,13079,774
743.62,4420,868
743.6245,0,818
743.6318,10614,900
744.1406,48644,845
744.2721,11736,161
744.3214,4410,38
744.3294,3044,71
744.3554,9933,68
744.3717,2194,215
744.381,5127,58
744.4026,3085,554
744.4159,3469,586
744.435,5443,601
744.4476,3785,524
744.4481,2681,727
744.4535,3892,792
744.4575,2217,774
744.4581,7075,564
744.4621,3600,783
744.4638,10453,397
744.4638,2944,387
744.4661,13178,806
744.4715,3003,709
744.4773,5534,792
744.482,6833,730
744.4862,7765,811
744.4867,11844,660
744.5093,48643,767
744.5097,5888,796
744.5154,3295,720
744.5357,8159,764
744.5375,11632,692
744.541,8354,734
744.5416,4868,756
744.5439,3627,683
744.5441,1860,788
744.5498,22781,801
744.5512,60096,692
744.5519,7186,698
744.553,46701,705
744.5532,3629,646
744.5546,10956,687
744.5549,217361,842
744.5567,35886,807
744.5568,3166,726
744.5576,11065,789
744.5577,1908490,864
744.5581,12027,819
744.5592,2436,760
744.5644,319475,808
744.5674,1790811,866
744.5681,6316,876
744.5773,15680,874
744.5835,15153,843
744.5839,21739,881
744.5927,3839,902
744.5928,13833,881
744.5952,7647,867
744.5979,11929,892
744.6071,6308,819
744.6239,2519,822
744.6293,20827,883
744.6324,0,793
744.6328,3558,855
744.6356,11951,846
744.6452,9824,805
744.6455,4255,798
744.6619,3011,881
744.7915,30550,865
744.8302,15900,91
744.8706,7327,583
744.9431,6713,91
745.1851,4061,110
745.2141,14909,494
745.2157,21919,465
745.2175,4115,438
745.2535,5681,408
745.2537,12238,230
745.2546,5398,200
745.2714,6205,57
745.2716,18974,213
745.2719,35696,229
745.2851,27132,38
745.311,16569,37
745.3221,5939,37
745.3279,6275,32
745.3456,2162,44
745.3474,12370,92
745.3734,13439,107
745.377,6310,77
745.3786,6542,350
745.3798,19664,152
745.3962,56525,493
745.3986,3261,58
745.3993,3778,365
745.4229,13404,354
745.431,3351,373
745.444,183782,637
745.4502,8390,659
745.4606,3636,375
745.461,4631,819
745.4618,4227,566
745.4797,5409,831
745.4892,3829,779
745.4983,10153,831
745.4993,8435,736
745.5067,11516,799
745.5151,67331,607
745.5152,3034,628
745.5221,5874,771
745.549,15534,798
745.5512,1184614,864
745.552,1005,847
745.552,191228,864
745.5526,232566,864
745.5536,17405,693
745.5544,328616,865
745.5546,19378,644
745.5547,87776,856
745.5554,527692,865
745.5565,22140,806
745.5591,1079193,865
745.5633,7216,855
745.5634,23088,836
745.5709,4921,876
745.5798,51722,790
745.6166,12457,846
745.6358,3312,899
745.6519,4669,805
745.7845,28384,35
746.2198,7537,466
746.2576,4571,230
746.2578,2131,408
746.316,6807,38
746.3401,3090,30
746.368,5147,34
746.3701,5676,81
746.375,4128,124
746.3987,3795,237
746.4071,3656,297
746.413,3403,654
746.428,4049,620
746.4284,4693,354
746.4311,2818,688
746.4502,13197,597
746.4602,2547,828
746.4626,5877,571
746.4795,3212,827
746.4885,4613,736
746.4908,2501,831
746.5009,26211,842
746.512,9614,859
746.5128,22613,699
746.513,3089,663
746.5132,2722,787
746.5144,606163,817
746.5146,724762,877
746.5156,4532,807
746.5298,80535,785
746.547,11027,887
746.555,51993,733
746.5558,2985,833
746.5562,4479,855
746.5625,76370,808
746.5638,6729,866
746.5669,4846,716
746.5677,212789,844
746.5681,293426,704
746.5692,45712,723
746.5765,129536,878
746.584,27249,789
746.6217,0,771
746.6412,14176,859
746.6651,11538,806
746.6652,3072,821
746.6666,28894,814
746.8652,3527,583
746.8824,5247,684
747.2546,6337,325
747.2702,6888,336
747.2841,22311,225
747.2884,11484,506
747.2957,2635,29
747.3051,26358,327
747.3413,5172,179
747.3594,3701,137
747.3672,3827,77
747.3884,3035,544
747.3909,249721,619
747.3917,41048,375
747.3935,1066,609
747.406,2097,655
747.4064,10254,690
747.4078,2827,416
747.4092,3028,365
747.411,2868,432
747.4138,5595,566
747.4216,5577,302
747.4248,18694,381
747.4371,3262,732
747.4378,19266,589
747.4382,6253,744
747.4539,4716,609
747.4605,2744,258
747.4619,103963,629
747.4622,8336,587
747.4841,4027,603
747.5013,9361,630
747.5018,9414,841
747.5032,7598,703
747.5125,3086,790
747.5145,2201,858
747.5168,290994,876
747.5171,8037,844
747.5201,34125,816
747.5231,3115,609
747.5382,4937,797
747.5383,4851,782
747.5446,3966,827
747.5599,4157,886
747.5622,15703,809
747.566,14298093,873
747.5682,7208,703
747.571,14362,845
747.572,17076,723
747.5928,7210,793
747.5961,25394,811
747.6513,4689,792
747.6669,9597,814
747.7926,180045,872
747.9049,25622,871
748.2532,4765,599
748.2871,3397,37
748.3491,4392,138
748.352,3082,95
748.3656,10408,77
748.4077,2881,666
748.4095,4990,689
748.4113,5997,461
748.4211,9454,595
748.4225,4909,357
748.4227,5985,294
748.4667,3412,587
748.4671,2920,636
748.4801,7928,707
748.4842,64319,622
748.4915,2331,608
748.4986,5301,807
748.5032,5724,820
748.5054,20352,844
748.511,11696,715
748.5208,4179,669
748.5229,39707,828
748.5246,2390,696
748.5288,12759,830
748.5293,98653,820
748.5296,913535,894
748.5299,15736,828
748.53,311182,831
748.5321,656408,880
748.5355,25383,864
748.5356,9035,796
748.5376,4951,829
748.5428,4001,711
748.5441,6004,636
748.5458,3717,661
748.5575,3024,797
748.5589,3067,766
748.566,21736,870
748.5679,17108,844
748.5712,19841,311
748.5719,8651,862
748.5811,26377,887
748.5833,518482,725
748.5848,171786,719
748.5856,16541,736
748.6781,44908,821
748.6801,10202,784
748.6806,0,891
748.6813,3255,852
748.7541,5346,889
748.8832,9476,684
748.9089,4782,269
749.2108,7056,262
749.2512,7833,396
749.2859,2688,431
749.3133,6148,327
749.3451,9673,60
749.3516,2538,47
749.3564,4838,118
749.3615,3253,176
749.3667,3711,215
749.3733,3592,148
749.3752,4803,304
749.3895,5260,484
749.3947,3181,374
749.3953,7816,223
749.4089,7266,410
749.4108,4639,269
749.415,3211,460
749.43,2637,366
749.4312,3527,576
749.4312,44684,529
749.4319,6532,621
749.4322,20010,309
749.4383,127763,385
749.44,119562,431
749.4454,79221,602
749.45,3103,526
749.4511,13809,574
749.4758,41930,612
749.476,3274,840
749.488,7949,712
749.4903,3726,675
749.5045,3107,807
749.5056,7208,865
749.5062,18414,583
749.5068,3573,608
749.512,7452,648
749.5131,7773,639
749.5229,13982,790
749.5229,5578,640
749.5234,3456,671
749.5245,180028,800
749.5281,3573,647
749.5312,12895,800
749.5326,19764,895
749.5339,18909,861
749.534,23599,830
749.5342,3126,791
749.5354,5323,805
749.538,7061,798
749.5397,14692,636
749.5418,11965,818
749.5421,5590,660
749.5435,2890,806
749.5621,2136,703
749.5632,2839,850
749.5635,353337,877
749.5708,30304,880
749.5715,88678,872
749.5732,1761,888
749.5781,1365,865
749.5809,113659,882
749.586,15261,736
749.587,15008,718
749.665,133936,876
749.6674,0,889
749.6833,4135,783
749.6845,9629,830
749.7219,6659,483
749.8875,6969,143
750.0582,4176,484
750.3248,3613,246
750.3505,6892,60
750.3833,5747,144
750.3843,5310,332
750.3936,10511,380
750.3989,3486,619
750.4214,7876,641
750.4246,3384,75
750.4272,3816,386
750.437,148256,221
750.4377,26812,590
750.4497,3083,574
750.4509,37274,601
750.4619,9376,636
750.4796,5016,736
750.483,4062,790
750.4939,3851,801
750.4944,7577,736
750.5007,76647,642
750.507,7740,800
750.5093,46099,662
750.5103,3241,849
750.5112,8244,817
750.5156,5227,867
750.5171,34914,830
750.5236,3469,641
750.5272,23054,800
750.5277,4919,834
750.5336,2005,818
750.5343,7907,843
750.5364,10789,696
750.5371,22463,879
750.5388,13879,798
750.5389,8246,791
750.5401,10823,860
750.5407,4856,805
750.5409,3502,767
750.5412,4826,831
750.5418,101393,779
750.5431,16012,893
750.5433,4108,631
750.5438,31726,833
750.5439,1428477,835
750.5445,10379,896
750.5449,5160054,902
750.5478,18637,841
750.5522,51788,881
750.556,4641,819
750.5756,74690,877
750.5993,215910,741
750.6947,8841,794
750.6961,25156,846
750.7319,0,754
750.7729,63802,901
750.8763,8567,684
750.8844,22954,901
751.1041,3153,663
751.2286,6177,322
751.3084,3041,328
751.316,2503,450
751.3213,5031,467
751.3399,26740,412
751.3403,9658,55
751.3457,2850,118
751.3489,4086,169
751.3717,9723,108
751.4161,7501,640
751.4518,62711,375
751.4528,88150,386
751.453,61594,433
751.4748,2576,614
751.4906,1902,735
751.4962,3817,643
751.4975,3923,855
751.5098,11098,797
751.5135,12901,662
751.5215,44567,881
751.5338,16476,798
751.5429,4281,860
751.5485,11876,761
751.5489,21457,836
751.5494,23128,897
751.5515,2652,819
751.562,16648,635
751.562,2897,881
751.5706,3618,881
751.5801,9025,881
751.5857,4433,898
751.5871,15761,667
751.6027,3770,741
751.6817,0,902
751.6976,5170,794
751.8967,5333,822
752.3578,36041,85
752.3595,3216,47
752.3952,3384,822
752.4052,4045,640
752.423,7865,278
752.4234,3568,673
752.4339,11802,440
752.4601,16727,610
752.4834,2649,743
752.5035,1460,772
752.5053,7907,642
752.5073,15371,800
752.5134,2578,679
752.5147,3220,652
752.5163,20283,806
752.5175,185328,674
752.5195,3564,725
752.5217,265031,659
752.5232,3385,810
752.5237,20240,677
752.5261,2666,693
752.527,4431,433
752.5288,30521,843
752.5386,3011,574
752.5422,17138,651
752.545,2669,798
752.5469,3782,845
752.5492,8278,694
752.5507,85693,897
752.5507,3313,807
752.5509,53223,835
752.5538,4869,797
752.5576,353502,809
752.5579,399858,843
752.5592,7048,832
752.5601,31860,818
752.565,42600,863
752.5888,0,900
752.5955,5690,880
752.6017,50399,889
752.6062,3373,734
752.6404,0,883
752.6406,22849,863
752.6412,0,875
752.6429,0,850
752.6764,0,902
752.8686,86241,163
752.8764,5964,684
752.9183,9329,284
752.9415,3716,363
753.0189,9395,629
753.1482,3963,172
753.2624,8895,184
753.2794,4266,338
753.2962,8581,326
753.3066,3069,417
753.3245,2965,229
753.3289,3919,104
753.3345,4079,625
753.3563,4327,431
753.3629,8078,596
753.3661,3710,48
753.3773,2984,80
753.3834,3258,241
753.3865,13772,673
753.3902,10931,391
753.3935,11613,360
753.3993,3414,618
753.4203,8011,285
753.4328,68615,650
753.4335,3861,363
753.4337,41014,700
753.4346,3405,706
753.4359,65262,715
753.4363,9913,811
753.4374,24882,703
753.4389,3368,705
753.4439,2456,740
753.5067,4132,659
753.5212,7983,880
753.5226,20843,652
753.523,6968,800
753.5234,10513,807
753.5254,5195,478
753.5275,48780,499
753.5285,6512,675
753.5305,4197,810
753.5346,3210,695
753.5485,7089,651
753.549,3638,858
753.5501,13244,762
753.5522,20446,900
753.5546,6653,798
753.5591,41333,802
753.5604,41363,841
753.5606,7355,807
753.5661,0,881
753.5675,64147,856
753.5701,3767,634
753.5706,6258,865
753.5728,4437,655
753.5756,3324,899
753.5782,3328,660
753.5809,3814,787
753.5935,21888,895
753.597,2766,880
753.6024,3532,669
753.6035,9093,661
753.617,210998,894
753.6703,3026,825
753.9248,3525,879
754.1349,3425,108
754.1877,11885,494
754.3012,3731,327
754.3457,22621,142
754.3663,2340,431
754.3685,3372,91
754.3808,6117,155
754.3892,6389,192
754.4163,36490,358
754.4192,3736,590
754.4384,3208,698
754.4406,3458,813
754.4517,3367,374
754.4975,3344,684
754.5079,6186,797
754.5245,3222,693
754.5265,12715,660
754.5338,63131,702
754.537,79905,686
754.5373,18319,798
754.5421,3654,667
754.5432,16621,880
754.5442,7408,830
754.5445,4372,818
754.5485,50564,848
754.5486,45542,799
754.5554,2851,812
754.5605,19697,901
754.5621,1867,846
754.563,12459,807
754.5707,27512,827
754.5717,178460,854
754.5725,60536,843
754.574,134357,864
754.5744,9894,858
754.5757,140641,861
754.5853,34591,878
754.5963,4451,895
754.6179,19600,789
754.6291,0,883
754.6324,2102,806
754.6424,4699,892
754.6535,16656,883
754.6544,25661,801
754.6545,7957,772
754.6559,0,896
754.6871,4928,886
755.0152,5999,640
755.0154,15510,634
755.0156,5768,626
755.1998,3646,138
755.242,6364,165
755.2972,3546,327
755.3381,2802,115
755.343,29227,283
755.3567,20719,298
755.3705,26271,262
755.3881,10609,677
755.4014,2824,440
755.4034,5650,162
755.4101,6164,566
755.4124,4322,618
755.4125,2995,629
755.4127,6320,464
755.4128,137714,547
755.4305,7944,551
755.4419,4703,629
755.4465,3523,374
755.4494,11438,820
755.4501,17382,727
755.4507,346509,654
755.4541,2848,605
755.468,3840,630
755.4724,3779,648
755.4808,21979,430
755.4811,3934,626
755.4924,7875,798
755.5082,3246,807
755.5104,2482,669
755.5304,13942,892
755.5329,7140,677
755.5337,27381,798
755.5407,10970,686
755.5423,19252,849
755.5461,1952,725
755.5489,30527,798
755.5534,6323,810
755.5555,5028,816
755.5588,4511,902
755.5597,6726,779
755.5632,6846,817
755.5653,6347,879
755.5671,3280,670
755.5678,14505,806
755.5726,5437,854
755.5743,2339,828
755.5747,90248,846
755.5773,2626,762
755.5778,2522,846
755.5807,5469,846
755.5813,9898,854
755.5816,16202,844
755.5833,2289,875
755.5965,21243,880
755.6033,0,855
755.6044,0,835
755.6062,41110,792
755.6065,0,763
755.6139,11520,739
755.6207,4497,720
756.1445,3042,108
756.3766,7047,46
756.3937,542514,254
756.3991,5298,640
756.4014,2653,182
756.4024,2383,305
756.4164,33172,548
756.4304,3796,590
756.4475,132088,617
756.4552,2761,656
756.4615,7075,727
756.4746,5841,628
756.4853,10373,705
756.4912,3361,787
756.5033,3168,786
756.5125,26316,693
756.5157,7065,796
756.5189,18870,762
756.5257,8171,817
756.5338,234523,842
756.5342,12874,799
756.5376,4420,772
756.5442,6702,816
756.5468,18436,757
756.5494,39886,798
756.5521,4879,681
756.5531,36823,715
756.5533,820290,693
756.555,75049,863
756.5582,20455,829
756.5591,43172,880
756.5598,20215,812
